code,name,terrestrial,freshwater,marine,oligohaline,status,eu_concern
R03356,Chelidonium majus,1,0,0,0,A,0
R03359,Chelidonura fulvipunctata,0,0,1,0,A,0
R03360,Chelifer cancroides,1,0,0,0,A,0
R03362,Chelone glabra,1,0,0,0,A,0
R03363,Chelone lyonii,1,0,0,0,A,0
R03364,Chelone obliqua,1,0,0,0,A,0
R03366,Chelopistes meleagridis,1,0,0,0,A,0
R03367,Chelus fimbriatus,1,1,0,0,Q,0
R03368,Chelydra serpentina,1,1,0,0,Q,0
R03369,Chen caerulescens,1,1,0,0,A,0
R03370,Chen canagica,1,0,0,0,Q,0
R03371,Chen rossii,1,0,0,0,Q,0
R03372,Chenia leptophylla,1,0,0,0,A,0
R03374,Chenonetta jubata,1,0,0,0,Q,0
R03375,Chenopodium acuminatum,1,0,0,0,A,0
R03376,Chenopodium album,1,0,0,0,A,0
R03384,Chenopodium album x berlandieri,1,0,0,0,A,0
R03391,Chenopodium atriplicinum,1,0,0,0,Q,0
R03392,Chenopodium auricomiforme,1,0,0,0,A,0
R03393,Chenopodium berlandieri,1,0,0,0,A,0
R03394,Chenopodium berlandieri var. bushianum,1,0,0,0,A,0
R03396,Chenopodium bonus-henricus,1,0,0,0,A,0
R03397,Chenopodium borbasioides,1,0,0,0,Q,0
R03399,Chenopodium bryoniifolium,1,0,0,0,A,0
R03400,Chenopodium capitatum,1,0,0,0,A,0
R03402,Chenopodium carinatum x cristatum,1,0,0,0,A,0
R03403,Chenopodium carnosulum,1,0,0,0,A,0
R03404,Chenopodium chenopodioides,1,0,0,0,A,0
R03406,Chenopodium desiccatum,1,0,0,0,A,0
R03407,Chenopodium ficifolium,1,0,0,0,A,0
R03408,Chenopodium foliosum,1,0,0,0,A,0
R03410,Chenopodium glaucum,1,0,0,0,A,0
R03411,Chenopodium hircinum,1,0,0,0,A,0
R03413,Chenopodium karoi,1,0,0,0,A,0
R03414,Chenopodium leptophyllum,1,0,0,0,A,0
R03415,Chenopodium lobodontum,1,0,0,0,A,0
R03416,Chenopodium macrospermum,1,0,0,0,A,0
R03419,Chenopodium nitrariaceum,1,0,0,0,A,0
R03420,Chenopodium opulifolium,1,0,0,0,A,0
R03422,Chenopodium polyspermum,1,0,0,0,A,0
R03423,Chenopodium pratericola,1,0,0,0,A,0
R03427,Chenopodium quinoa,1,0,0,0,A,0
R03429,Chenopodium rubrum,1,0,0,0,A,0
R03430,Chenopodium salinum,1,0,0,0,A,0
R03432,Chenopodium simplex,1,0,0,0,A,0
R03436,Chenopodium urbicum,1,0,0,0,A,0
R03437,Chenopodium vachellii,1,0,0,0,A,0
R03438,Chenopodium vulvaria,1,0,0,0,A,0
R03443,Chenopodium x variabile,1,0,0,0,A,0
R03444,Cherax destructor,0,1,0,0,A,0
R03446,Cherax tenuimanus,0,1,0,0,Q,0
R03448,Cherry leaf roll virus,0,0,0,0,NULL,0
R03449,Cherry necrotic rusty mottle agent,0,0,0,0,NULL,0
R03452,Chilo suppressalis,1,0,0,0,A,0
R03453,Chilocorus baileyii,1,0,0,0,Q,0
R03454,Chilocorus circumdata,1,0,0,0,Q,0
R03455,Chilocorus kuwanae,1,0,0,0,A,0
R03457,Chilocorus renipustulatus,1,0,0,0,A,0
R03459,Chilostoma cingulatum,1,0,0,0,NULL,0
R03460,Chilostoma cingulatum gobanzi,1,0,0,0,NULL,0
R03464,Chimaphila maculata,1,0,0,0,A,0
R03465,Chimaphila umbellata,1,0,0,0,C,0
R03467,Chimonobambusa quadrangularis,1,0,0,0,A,0
R03468,Chinchilla lanigera,1,0,0,0,Q,0
R03470,Chionaspis etrusca,1,0,0,0,A,0
R03472,Chionis alba,1,0,0,0,Q,0
R03477,Chionoecetes opilio,0,0,1,0,A,0
R03478,Chirothrips aculeatus,1,0,0,0,A,0
R03485,Chlamydosaurus kingii,1,0,0,0,Q,0
R03486,Chlamydotheca incisa,0,1,0,0,A,0
R03490,Chloephaga picta,1,0,0,0,Q,0
R03491,Chloephaga poliocephala,1,0,0,0,Q,0
R03492,Chloris divaricata,1,0,0,0,A,0
R03493,Chloris gayana,1,0,0,0,A,0
R03494,Chloris pectinata,1,0,0,0,A,0
R03495,Chloris pycnothrix,1,0,0,0,A,0
R03496,Chloris radiata,1,0,0,0,A,0
R03497,Chloris truncata,1,0,0,0,A,0
R03498,Chloris ventricosa,1,0,0,0,A,0
R03499,Chloris virgata,1,0,0,0,A,0
R03500,Chlorocebus aethiops,1,0,0,0,Q,0
R03501,Chlorophorus annularis,1,0,0,0,A,0
R03503,Chlorophorus pilosus,1,0,0,0,Q,0
R03504,Chlorophyllum molybdites,1,0,0,0,NULL,0
R03505,Chlorophytum comosum,1,0,0,0,A,0
R03509,Choanotaenia infundibulum,1,0,0,0,A,0
R03510,Choisya ternata,1,0,0,0,A,0
R03512,Cholodkovskya viridana,1,0,0,0,A,0
R03513,Cholodkovskya viridula,1,0,0,0,A,0
R03514,Chondria coerulescens,0,0,1,0,A,0
R03516,Chondria curvilineata,0,0,1,0,A,0
R03518,Chondria pygmaea,0,0,1,0,A,0
R03519,Chondrilla juncea,1,0,0,0,A,0
R03520,Chondrilla pauciflora,1,0,0,0,A,0
R03521,Chondrostoma nasus,0,1,0,0,A,0
R03522,Chondrus giganteus f. flabellatus,0,0,1,0,A,0
R03523,Choneiulus palmatus,1,0,0,0,A,0
R03524,Chonocephalus depressus,1,0,0,0,A,0
R03525,Chonocephalus heymonsi,1,0,0,0,A,0
R03527,Chorda filum,0,0,1,0,A,0
R03529,Chorispora tenella,1,0,0,0,A,0
R03531,Chorizococcus rostellum,1,0,0,0,A,0
R03534,Chortoglyphus arcuatus,1,0,0,0,C,0
R03535,Chouioia cunea,1,0,0,0,A,0
R03537,Chromaphis juglandicola,1,0,0,0,A,0
R03539,Chromodoris quadricolor,0,0,1,0,A,0
R03542,Chrozophora tinctoria,1,0,0,0,A,0
R03543,Pyrgulina fischeri,0,0,1,0,A,0
R03544,Pyrgulina maiae,0,0,1,0,A,0
R03546,Chrysanthemoides monilifera,1,0,0,0,A,0
R03552,Chrysemys picta,1,1,0,0,A,0
R03554,Chrysobothris dorsata,1,0,0,0,A,0
R03555,Chrysocharis ainsliei,1,0,0,0,A,0
R03556,Chrysocharis oscinidis,1,0,0,0,A,0
R03557,Chrysocoma coma-aurea,1,0,0,0,A,0
R03558,Chrysocoma tenuifolia,1,0,0,0,A,0
R03559,Chrysodeixis acuta,1,0,0,0,A,0
R03560,Chrysodeixis chalcites,1,0,0,0,A,0
R03561,Chrysodeixis eriosoma,1,0,0,0,A,0
R03562,Chrysoesthia sexguttella,1,0,0,0,A,0
R03563,Chrysolina americana,1,0,0,0,A,0
R03564,Chrysolina bankii,1,0,0,0,A,0
R03566,Chrysolina peregrina,1,0,0,0,A,0
R03567,Chrysolina viridana,1,0,0,0,A,0
R03568,Chrysolophus amherstiae,1,0,0,0,Q,0
R03569,Chrysolophus pictus,1,0,0,0,A,0
R03570,Chrysomphalus aonidum,1,0,0,0,A,0
R03571,Chrysomphalus dictyospermi,1,0,0,0,A,0
R03572,Chrysomphalus pinnulifer,1,0,0,0,C,0
R03574,Chrysomya albiceps,1,0,0,0,A,0
R03575,Chrysomya chloropyga,1,0,0,0,A,0
R03576,Chrysomya megacephala,1,0,0,0,A,0
R03578,Chrysomyxa ledi var. rhododendri,1,0,0,0,Q,0
R03581,Chrysoperla rufilabris,1,0,0,0,Q,0
R03583,Chrysotus pallidipalpus,1,0,0,0,A,0
R03584,Chrysso spiniventris,1,0,0,0,Q,0
R03585,Chrysymenia wrightii,0,0,1,0,A,0
R03588,Chthonius ischnocheles,1,0,0,0,A,0
R03589,Chthonius tetrachelatus,1,0,0,0,A,0
R03590,Chymomyza amoena,1,0,0,0,A,0
R03591,Chymomyza procnemis,1,0,0,0,A,0
R03592,Chymomyza procnemoides,1,0,0,0,A,0
R03593,Chymomyza wirthi,1,0,0,0,A,0
R03595,Ciboria americana,1,0,0,0,NULL,0
R03596,Ciboria rufofusca,1,0,0,0,NULL,0
R03598,Ciborinia camelliae,1,0,0,0,A,0
R03599,Cicadulina bipunctata,1,0,0,0,A,0
R03600,Cicer arietinum,1,0,0,0,A,0
R03607,Australoheros facetus,0,1,0,0,C,0
R03608,Cichorium calvum,1,0,0,0,A,0
R03610,Cichorium endivia,1,0,0,0,A,0
R03613,Cichorium intybus,1,0,0,0,A,0
R03616,Ciconia abdimii,1,0,0,0,Q,0
R03620,Cicurina japonica,1,0,0,0,A,0
R03621,Cilea silphoides,1,0,0,0,C,0
R03622,Cimberis attelaboides,1,0,0,0,A,0
R03623,Cimex lectularius,1,0,0,0,C,0
R03626,Cinara acutirostris,1,0,0,0,A,0
R03627,Cinara brauni,1,0,0,0,A,0
R03628,Cinara cedri,1,0,0,0,A,0
R03629,Cinara confinis,1,0,0,0,C,0
R03630,Cinara costata,1,0,0,0,A,0
R03631,Cinara cuneomaculata,1,0,0,0,A,0
R03632,Cinara cupressi,1,0,0,0,C,0
R03633,Cinara curvipes,1,0,0,0,Q,0
R03635,Cinara fresai,1,0,0,0,A,0
R03636,Cinara juniperi,1,0,0,0,A,0
R03637,Cinara kochiana,1,0,0,0,A,0
R03638,Cinara laportei,1,0,0,0,A,0
R03639,Cinara laricis,1,0,0,0,A,0
R03641,Cinara pectinatae,1,0,0,0,A,0
R03642,Cinara piceae,1,0,0,0,A,0
R03643,Cinara pilicornis,1,0,0,0,A,0
R03644,Cinara pinea,1,0,0,0,A,0
R03645,Cinara pini,1,0,0,0,A,0
R03646,Cinara pinihabitans,1,0,0,0,A,0
R03647,Cinara pruinosa,1,0,0,0,A,0
R03648,Cinara schimitscheki,1,0,0,0,A,0
R03650,Cinara tujafilina,1,0,0,0,C,0
R03653,Cingulina isseli,0,0,1,0,A,0
R03654,Cinnamomum camphora,1,0,0,0,A,0
R03655,Cinnamomum verum,1,0,0,0,A,0
R03657,Cinnyricinclus leucogaster,1,0,0,0,Q,0
R03660,Circinotrichum britannicum,1,0,0,0,C,0
R03661,Circulifer tenellus,1,0,0,0,C,0
R03663,Cirrospilus ingenuus,1,0,0,0,A,0
R03664,Cirrospilus lyncus,1,0,0,0,A,0
R03666,Cirsium arvense,1,0,0,0,A,0
R03667,Cirsium canum,1,0,0,0,A,0
R03668,Cirsium ciliatum,1,0,0,0,A,0
R03669,Cirsium dissectum,1,0,0,0,A,0
R03670,Cirsium echinus,1,0,0,0,A,0
R03671,Cirsium eriophorum,1,0,0,0,A,0
R03672,Cirsium erisithales,1,0,0,0,A,0
R03673,Cirsium helenioides,1,0,0,0,A,0
R03674,Cirsium oleraceum,1,0,0,0,A,0
R03675,Cirsium palustre,1,0,0,0,A,0
R03676,Cirsium rivulare,1,0,0,0,A,0
R03677,Cirsium scabrum,1,0,0,0,A,0
R03678,Cirsium tuberosum,1,0,0,0,A,0
R03679,Cirsium vulgare,1,0,0,0,A,0
R03685,Cirsium x preiseri,1,0,0,0,A,0
R03686,Cirsium x reichenbachianum,1,0,0,0,A,0
R03687,Cirsium x sabaudum,1,0,0,0,Q,0
R03692,Cistanche phelypaea,1,0,0,0,A,0
R03693,Cistus albidus,1,0,0,0,A,0
R03694,Cistus ladanifer,1,0,0,0,A,0
R03697,Cistus laurifolius,1,0,0,0,C,0
R03698,Cistus laurifolius subsp. atlanticus,1,0,0,0,A,0
R03699,Cistus monspeliensis,1,0,0,0,A,0
R03700,Cistus psilosepalus,1,0,0,0,A,0
R03701,Cistus salviifolius,1,0,0,0,A,0
R03702,Citrostichus phyllocnistoides,1,0,0,0,A,0
R03703,Citrullus colocynthis,1,0,0,0,A,0
R03704,Citrullus lanatus,1,0,0,0,A,0
R03709,Citrus limon,1,0,0,0,A,0
R03710,Citrus medica,1,0,0,0,A,0
R03711,Citrus reticulata,1,0,0,0,A,0
R03713,Citrus sinensis,1,0,0,0,A,0
R03716,Civettictis civetta,1,0,0,0,Q,0
R03717,Cladanthus mixtus,1,0,0,0,A,0
R03720,Cladosiphon zosterae,0,0,1,0,C,0
R03721,Cladosporium macrocarpum,1,0,0,0,C,0
R03722,Cladosporium phlei,1,0,0,0,C,0
R03724,Clambus pallidulus,1,0,0,0,Q,0
R03725,Clambus simsoni,1,0,0,0,A,0
R03726,Clamoris crenata,1,0,0,0,Q,0
R03727,Clarias batrachus,0,1,0,0,A,0
R03728,Clarias gariepinus,0,1,0,0,A,0
R03729,Clarkia amoena,1,0,0,0,A,0
R03730,Clarkia pulchella,1,0,0,0,A,0
R03731,Clarkia purpurea subsp. quadrivulnera,1,0,0,0,A,0
R03733,Clarkia unguiculata,1,0,0,0,A,0
R03736,Clathrus archeri,1,0,0,0,NULL,0
R03737,Clathrus ruber,1,0,0,0,NULL,0
R03741,Clavibacter michiganensis subsp. insidiosus,1,0,0,0,A,0
R03742,Clavibacter michiganensis subsp. michiganensis,1,0,0,0,A,0
R03743,Clavibacter michiganensis subsp. sepedonicus,1,0,0,0,A,0
R03744,Leifsonia xyli subsp. xyli,1,0,0,0,A,0
R03747,Clavigesta sylvestrana,1,0,0,0,A,0
R03748,Clavulinopsis daigremontiana,1,0,0,0,C,0
R03749,Claytonia perfoliata,1,0,0,0,A,0
R03750,Claytonia sibirica,1,0,0,0,A,0
R03751,Cleidodiscus monticelli,0,1,0,0,A,0
R03752,Cleidodiscus pricei,0,1,0,0,A,0
R03753,Cleidodiscus robustus,0,1,0,0,A,0
R03754,Clematis alpina,1,0,0,0,A,0
R03755,Clematis alpina subsp. sibirica,1,0,0,0,A,0
R03756,Clematis flammula,1,0,0,0,A,0
R03758,Clematis integrifolia,1,0,0,0,A,0
R03759,Clematis montana,1,0,0,0,A,0
R03760,Clematis orientalis,1,0,0,0,A,0
R03761,Clematis recta,1,0,0,0,A,0
R03762,Clematis serratifolia,1,0,0,0,A,0
R03763,Clematis tangutica,1,0,0,0,A,0
R03764,Clematis vitalba,1,0,0,0,A,0
R03765,Clematis viticella,1,0,0,0,A,0
R03766,Clematis x jackmanii,1,0,0,0,A,0
R03767,Clementia papyracea,0,0,1,0,A,0
R03772,Cleome spinosa,1,0,0,0,A,0
R03773,Cleome violacea,1,0,0,0,A,0
R03774,Clepsis peritana,1,0,0,0,A,0
R03775,Clerodendrum trichotomum,1,0,0,0,A,0
R03776,Clethra alnifolia,1,0,0,0,A,0
R03777,Clethra arborea,1,0,0,0,A,0
R03778,Clethridium corticola,1,0,0,0,C,0
R03781,Clianthus puniceus,1,0,0,0,A,0
R03782,Clinodiplosis cattleyae,1,0,0,0,A,0
R03784,Clinopodium grandiflorum,1,0,0,0,A,0
R03785,Clinopodium vulgare,1,0,0,0,A,0
R03786,Clinostomum complanatum,0,1,0,0,A,0
R03789,Clitarchus hookeri,1,0,0,0,A,0
R03790,Clivia miniata,1,0,0,0,A,0
R03791,Clivia nobilis,1,0,0,0,A,0
R03792,Clonopsis gallica,1,0,0,0,A,0
R03794,Closterocerus cinctipennis,1,0,0,0,A,0
R03795,Closterotomus trivialis,1,0,0,0,A,0
R03796,Clubiona facilis,1,0,0,0,Q,0
R03798,Clupeonella cultriventris,0,1,0,0,A,0
R03801,Clymenella torquata,0,0,1,0,A,0
R03802,Clypeola eriocarpa,1,0,0,0,A,0
R03803,Clypeola jonthlaspi,1,0,0,0,A,0
R03804,Clytia hummelincki,0,0,1,0,A,0
R03805,Clytia linearis,0,0,1,0,A,0
R03806,Clytiomya continua,1,0,0,0,A,0
R03807,Clytostoma callistegioides,1,0,0,0,Q,0
R03808,Clytus arietis,1,0,0,0,A,0
R03812,Cobitis bilineata,0,1,0,0,A,0
R03813,Coccidoxenoides perminutus,1,0,0,0,A,0
R03816,Coccoloba uvifera,1,0,0,0,A,0
R03817,Coccophagoides murtfeldtae,1,0,0,0,A,0
R03818,Coccophagoides utilis,1,0,0,0,A,0
R03819,Coccophagus ceroplastae,1,0,0,0,A,0
R03820,Coccophagus gurneyi,1,0,0,0,A,0
R03822,Coccophagus saissetiae,1,0,0,0,A,0
R03823,Coccophagus scutellaris,1,0,0,0,A,0
R03824,Coccotrypes carpophagus,1,0,0,0,A,0
R03825,Coccotrypes dactyliperda,1,0,0,0,A,0
R03826,Coccus hesperidum,1,0,0,0,A,0
R03827,Coccus longulus,1,0,0,0,A,0
R03828,Coccus pseudohesperidum,1,0,0,0,Q,0
R03829,Coccus pseudomagnoliarum,1,0,0,0,A,0
R03830,Coccus viridis,1,0,0,0,C,0
R03831,Cochlearia glastifolia,1,0,0,0,A,0
R03832,Cochlearia megalosperma,1,0,0,0,A,0
R03833,Cochlearia officinalis,1,0,0,0,A,0
R03834,Cochlicella acuta,1,0,0,0,NULL,0
R03835,Cochlicella barbara,1,0,0,0,NULL,0
R03836,Cochliobolus carbonum,1,0,0,0,A,0
R03837,Cochliobolus heterostrophus,1,0,0,0,A,0
R03838,Cochliobolus victoriae,1,0,0,0,A,0
R03839,Cochlostoma septemspirale,1,0,0,0,NULL,0
R03843,Codium fragile subsp. fragile,0,0,1,0,A,0
R03849,Coenosia attenuata,1,0,0,0,A,0
R03850,Coffea arabica,1,0,0,0,A,0
R03852,Coincya monensis,1,0,0,0,A,0
R03853,Coincya monensis subsp. cheiranthos,1,0,0,0,A,0
R03854,Coix lacryma-jobi,1,0,0,0,A,0
R03855,Colaconema dasyae,0,0,1,0,A,0
R03857,Colchicum autumnale,1,0,0,0,A,0
R03859,Coleophora laricella,1,0,0,0,A,0
R03860,Coleophora spiraeella,1,0,0,0,A,0
R03861,Coleophora versurella,1,0,0,0,A,0
R03862,Coleosoma floridanum,1,0,0,0,A,0
R03865,Coleosporium clematidis,1,0,0,0,A,0
R03866,Coleosporium tussilaginis,1,0,0,0,C,0
R03867,Coleostephus myconis,1,0,0,0,A,0
R03868,Coleotechnites piceaella,1,0,0,0,A,0
R03869,Coletinia maggii,1,0,0,0,Q,0
R03871,Coleusia signata,0,0,1,0,A,0
R03872,Colinus virginianus,1,0,0,0,A,0
R03873,Colletorichum lini,1,0,0,0,A,0
R03874,Colletotrichum acutatum,1,0,0,0,C,0
R03875,Colletotrichum dematium,1,0,0,0,A,0
R03876,Colletotrichum dematium spinaciae,1,0,0,0,A,0
R03877,Colletotrichum lindemuthianum,1,0,0,0,A,0
R03878,Colletotrichum orbiculare,1,0,0,0,C,0
R03880,Colletotrichum villosum,1,0,0,0,C,0
R03881,Collinsia heterophylla,1,0,0,0,A,0
R03884,Collomia grandiflora,1,0,0,0,A,0
R03885,Collomia linearis,1,0,0,0,A,0
R03886,Collybia biformis,1,0,0,0,A,0
R03887,Collybia luxurians,1,0,0,0,A,0
R03888,Colocasia esculenta,1,1,0,0,A,0
R03889,Colombian datura virus,0,0,0,0,NULL,0
R03890,Coloradoa abrotani,1,0,0,0,C,0
R03891,Coloradoa rufomaculata,1,0,0,0,C,0
R03892,Colossoma macropomum,0,1,0,0,A,0
R03893,Colpomenia peregrina,0,0,1,0,A,0
R03896,Columba guinea,1,0,0,0,Q,0
R03897,Columba livia,1,0,0,0,A,0
R03899,Columba oenas,1,0,0,0,Q,0
R03900,Columba palumbus,1,0,0,0,Q,0
R03901,Columbina cruziana,1,0,0,0,Q,0
R03902,Columbina passerina,1,0,0,0,Q,0
R03903,Colutea arborescens,1,0,0,0,A,0
R03905,Colutea orientalis,1,0,0,0,A,0
R03906,Colutea x media,1,0,0,0,A,0
R03907,Commelina benghalensis,1,0,0,0,A,0
R03908,Commelina coelestis,1,0,0,0,A,0
R03909,Commelina communis,1,0,0,0,A,0
R03910,Commelina diffusa,1,0,0,0,A,0
R03911,Commelina obliqua,1,0,0,0,A,0
R03912,Commelina tuberosa,1,0,0,0,A,0
R03913,Commelina virginica,1,0,0,0,A,0
R03916,Comperia merceti,1,0,0,0,A,0
R03917,Comperiella bifasciata,1,0,0,0,A,0
R03918,Comperiella lemniscata,1,0,0,0,A,0
R03919,Compsopogon caeruleus,0,1,1,1,C,0
R03921,Comptonia peregrina,1,0,0,0,A,0
R03922,Comstockiella sabalis,1,0,0,0,A,0
R03925,Conchophthirus acuminatus,0,1,0,0,A,0
R03928,Conicera tibialis,1,0,0,0,A,0
R03929,Coniella diplodiella,1,0,0,0,C,0
R03930,Coniothyrium laburnophilum,1,0,0,0,C,0
R03931,Coniothyrium ribis,1,0,0,0,C,0
R03932,Coniothyrium wernsdorffiae,1,0,0,0,C,0
R03933,Conium maculatum,1,0,0,0,A,0
R03934,Connochaetes taurinus,1,0,0,0,Q,0
R03935,Conocybe crispella,1,0,0,0,A,0
R03936,Conocybe intrusa,1,0,0,0,A,0
R03939,Conoderus posticus,1,0,0,0,A,0
R03940,Conoderus rufangulus,1,0,0,0,A,0
R03941,Conomurex persicus,0,0,1,0,A,0
R03944,Conopodium majus,1,0,0,0,A,0
R03945,Conringia austriaca,1,0,0,0,A,0
R03946,Conringia orientalis,1,0,0,0,A,0
R03947,Conringia planisiliqua,1,0,0,0,A,0
R03948,Consolida ajacis,1,0,0,0,A,0
R03949,Consolida hispanica,1,0,0,0,A,0
R03950,Consolida orientalis,1,0,0,0,A,0
R03953,Consolida regalis subsp. paniculata,1,0,0,0,A,0
R03954,Consolida regalis subsp. regalis,1,0,0,0,A,0
R03955,Consolida uechtritziana,1,0,0,0,A,0
R03958,Contarinia citri,1,0,0,0,A,0
R03959,Contarinia lentis,1,0,0,0,A,0
R03960,Contarinia nasturtii,1,0,0,0,A,0
R03961,Contarinia pisi,1,0,0,0,A,0
R03962,Contarinia pyrivora,1,0,0,0,A,0
R03963,Contarinia quinquenotata,1,0,0,0,A,0
R03967,Convallaria majalis,1,0,0,0,A,0
R03968,Convolvulus arvensis,1,0,0,0,A,0
R03969,Convolvulus arvensis subsp. crispatus,1,0,0,0,A,0
R03970,Convolvulus betonicifolius,1,0,0,0,A,0
R03971,Convolvulus elegantissimus,1,0,0,0,A,0
R03972,Convolvulus farinosus,1,0,0,0,A,0
R03973,Convolvulus persicus,1,0,0,0,A,0
R03974,Convolvulus sabatius,1,0,0,0,A,0
R03975,Convolvulus sabatius subsp. mauritanicus,1,0,0,0,A,0
R03977,Convolvulus tricolor subsp. cupanianus,1,0,0,0,A,0
R03978,Convolvulus tricolor subsp. tricolor,1,0,0,0,A,0
R03982,Conyza bonariensis x canadensis,1,0,0,0,A,0
R03988,Conyza pampeana,1,0,0,0,A,0
R03994,Cooperia curticei,1,0,0,0,A,0
R03995,Cooperia oncophora,1,0,0,0,A,0
R03996,Copidosoma koehleri,1,0,0,0,A,0
R03997,Copidothrips octarticulatus,1,0,0,0,A,0
R03999,Coproica rufifrons,1,0,0,0,A,0
R04000,Copromyza equina,1,0,0,0,A,0
R04001,Coproporus immigrans,1,0,0,0,C,0
R04002,Coproporus pulchellus,1,0,0,0,A,0
R04003,Coprosma repens,1,0,0,0,A,0
R04008,Coracopsis vasa,1,0,0,0,Q,0
R04011,Corambe obscura,0,0,1,0,A,0
R04012,Corbicula fluminalis,0,1,0,1,A,0
R04013,Corbicula fluminea,0,1,0,1,A,0
R04014,Corchorus depressus,1,0,0,0,A,0
R04015,Corchorus olitorius,1,0,0,0,A,0
R04016,Corcyra cephalonica,1,0,0,0,A,0
R04017,Cordalia obscura,1,0,0,0,A,0
R04018,Cordia myxa,1,0,0,0,A,0
R04020,Cordioniscus stebbingi,1,0,0,0,A,0
R04022,Cordyline australis,1,0,0,0,A,0
R04025,Cordylocarpus muricatus,1,0,0,0,A,0
R04027,Cordylophora caspia,0,1,0,1,C,0
R04028,Coregonus albula,0,1,0,0,A,0
R04029,Coregonus autumnalis,0,1,0,0,Q,0
R04030,Coregonus candidus,0,1,0,0,A,0
R04031,Coregonus clupeaformis,0,1,0,0,A,0
R04032,Coregonus ladogae,0,1,0,0,A,0
R04033,Coregonus lavaretus,0,1,0,0,A,0
R04037,Coregonus macrophthalmus,0,1,0,0,A,0
R04038,Coregonus maraena,0,1,0,1,A,0
R04039,Coregonus migratorius,0,1,0,0,A,0
R04040,Coregonus muksun,0,1,0,0,A,0
R04041,Coregonus nasus,0,1,0,0,A,0
R04042,Coregonus oxyrinchus,0,1,0,0,A,0
R04043,Coregonus peled,0,1,0,0,A,0
R04045,Coregonus wartmanni,0,1,0,0,A,0
R04047,Corella eumyota,0,0,1,0,A,0
R04048,Corema album,1,0,0,0,A,0
R04049,Coreopsis atkinsiana,1,0,0,0,A,0
R04051,Coreopsis grandiflora,1,0,0,0,A,0
R04052,Coreopsis lanceolata,1,0,0,0,A,0
R04053,Coreopsis tinctoria,1,0,0,0,A,0
R04054,Coreopsis verticillata,1,0,0,0,A,0
R04055,Coriandrum sativum,1,0,0,0,A,0
R04056,Coriaria myrtifolia,1,0,0,0,A,0
R04057,Corispermum algidum,1,0,0,0,A,0
R04059,Corispermum americanum var. rydbergii,1,0,0,0,A,0
R04060,Corispermum declinatum,1,0,0,0,A,0
R04061,Corispermum elongatum,1,0,0,0,A,0
R04062,Corispermum intermedium,1,0,0,0,A,0
R04063,Corispermum lehmannianum,1,0,0,0,A,0
R04064,Corispermum marschallii,1,0,0,0,A,0
R04067,Corispermum nitidum,1,0,0,0,A,0
R04069,Corispermum pallasii,1,0,0,0,A,0
R04070,Corispermum redowskii,1,0,0,0,A,0
R04072,Cornigerius maeoticus,0,1,1,1,A,0
R04074,Cornu aspersum,1,0,0,0,C,0
R04078,Cornucopiae cucullatum,1,0,0,0,A,0
R04079,Cornus alba subsp. alba,1,0,0,0,A,0
R04080,Cornus canadensis,1,0,0,0,A,0
R04081,Cornus capitata,1,0,0,0,A,0
R04082,Cornus mas,1,0,0,0,A,0
R04083,Cornus sanguinea subsp. australis,1,0,0,0,A,0
R04084,Cornus sericea,1,0,0,0,A,0
R04086,Cornutiplusia circumflexa,1,0,0,0,A,0
R04087,Cornuvia serpula,1,0,0,0,NULL,0
R04089,Coronilla scorpioides,1,0,0,0,A,0
R04091,Coronilla valentina,1,0,0,0,A,0
R04092,Coronilla valentina subsp. glauca,1,0,0,0,A,0
R04094,Coronopus didymus,1,0,0,0,A,0
R04095,Coronopus squamatus,1,0,0,0,A,0
R04098,Corophium robustum,0,1,0,0,A,0
R04103,Corrigiola litoralis,1,0,0,0,A,0
R04104,Corrigiola telephiifolia,1,0,0,0,A,0
R04105,Cortaderia selloana,1,0,0,0,A,0
R04107,Corticaria elongata,1,0,0,0,C,0
R04109,Corticaria ferruginea,1,0,0,0,C,0
R04110,Corticaria fulva,1,0,0,0,C,0
R04111,Corticaria pubescens,1,0,0,0,C,0
R04112,Corticaria serrata,1,0,0,0,C,0
R04117,Corvus albus,1,0,0,0,Q,0
R04119,Corvus monedula,1,0,0,0,Q,0
R04121,Corvus splendens,1,0,0,0,A,1
R04123,Corydalis angustifolia,1,0,0,0,A,0
R04124,Corydalis aurea,1,0,0,0,A,0
R04125,Corydalis bracteata,1,0,0,0,A,0
R04126,Corydalis capnoides,1,0,0,0,A,0
R04127,Corydalis cava,1,0,0,0,A,0
R04128,Corydalis cheilanthifolia,1,0,0,0,A,0
R04129,Corydalis nobilis,1,0,0,0,A,0
R04130,Corydalis ophiocarpa,1,0,0,0,A,0
R04133,Corydalis solida subsp. incisa,1,0,0,0,A,0
R04134,Corydalis solida subsp. solida,1,0,0,0,A,0
R04135,Corylus avellana,1,0,0,0,A,0
R04136,Corylus avellana var. pontica,1,0,0,0,A,0
R04137,Corylus avellana x maxima,1,0,0,0,A,0
R04138,Corylus colurna,1,0,0,0,A,0
R04139,Corylus maxima,1,0,0,0,A,0
R04140,Corynephorus canescens,1,0,0,0,A,0
R04141,Corynephorus divaricatus,1,0,0,0,A,0
R04144,Corynophlaea cystophorae,0,0,1,0,A,0
R04145,Corynophlaea verruculiformis,0,0,1,0,A,0
R04146,Corynoptera bispinulosa,1,0,0,0,A,0
R04147,Corynoptera cuniculata,1,0,0,0,A,0
